,emotion,image
437,7.0,../input/affectnetsample/train_class/class007/image0015814.jpg
438,1.0,../input/affectnetsample/train_class/class001/image0009315.jpg
439,4.0,../input/affectnetsample/train_class/class004/image0031968.jpg
440,2.0,../input/affectnetsample/train_class/class002/image0010700.jpg
441,4.0,../input/affectnetsample/train_class/class004/image0025981.jpg
442,8.0,../input/affectnetsample/train_class/class008/image0034984.jpg
443,6.0,../input/affectnetsample/train_class/class006/image0019725.jpg
444,6.0,../input/affectnetsample/train_class/class006/image0033859.jpg
445,6.0,../input/affectnetsample/train_class/class006/image0041750.jpg
446,5.0,../input/affectnetsample/train_class/class005/image0039318.jpg
447,5.0,../input/affectnetsample/train_class/class005/image0039435.jpg
448,1.0,../input/affectnetsample/train_class/class001/image0005900.jpg
449,1.0,../input/affectnetsample/train_class/class001/image0001793.jpg
450,4.0,../input/affectnetsample/train_class/class004/image0007765.jpg
451,2.0,../input/affectnetsample/train_class/class002/image0006636.jpg
452,3.0,../input/affectnetsample/train_class/class003/image0007459.jpg
453,8.0,../input/affectnetsample/train_class/class008/image0042545.jpg
454,2.0,../input/affectnetsample/train_class/class002/image0009523.jpg
455,8.0,../input/affectnetsample/train_class/class008/image0017080.jpg
456,2.0,../input/affectnetsample/train_class/class002/image0000249.jpg
457,6.0,../input/affectnetsample/train_class/class006/image0041660.jpg
458,7.0,../input/affectnetsample/train_class/class007/image0012853.jpg
459,4.0,../input/affectnetsample/train_class/class004/image0022473.jpg
460,2.0,../input/affectnetsample/train_class/class002/image0011159.jpg
461,8.0,../input/affectnetsample/train_class/class008/image0035473.jpg
462,2.0,../input/affectnetsample/train_class/class002/image0008969.jpg
463,1.0,../input/affectnetsample/train_class/class001/image0002252.jpg
464,4.0,../input/affectnetsample/train_class/class004/image0030750.jpg
465,1.0,../input/affectnetsample/train_class/class001/image0009387.jpg
466,5.0,../input/affectnetsample/train_class/class005/image0032616.jpg
467,2.0,../input/affectnetsample/train_class/class002/image0000176.jpg
468,2.0,../input/affectnetsample/train_class/class002/image0001032.jpg
469,6.0,../input/affectnetsample/train_class/class006/image0036611.jpg
470,5.0,../input/affectnetsample/train_class/class005/image0010669.jpg
471,4.0,../input/affectnetsample/train_class/class004/image0023318.jpg
472,4.0,../input/affectnetsample/train_class/class004/image0031205.jpg
473,7.0,../input/affectnetsample/train_class/class007/image0030517.jpg
474,2.0,../input/affectnetsample/train_class/class002/image0000265.jpg
475,3.0,../input/affectnetsample/train_class/class003/image0020309.jpg
476,5.0,../input/affectnetsample/train_class/class005/image0038131.jpg
477,3.0,../input/affectnetsample/train_class/class003/image0029392.jpg
478,1.0,../input/affectnetsample/train_class/class001/image0002445.jpg
479,3.0,../input/affectnetsample/train_class/class003/image0014287.jpg
480,2.0,../input/affectnetsample/train_class/class002/image0001725.jpg
481,4.0,../input/affectnetsample/train_class/class004/image0034228.jpg
482,3.0,../input/affectnetsample/train_class/class003/image0020360.jpg
483,8.0,../input/affectnetsample/train_class/class008/image0036738.jpg
484,1.0,../input/affectnetsample/train_class/class001/image0003087.jpg
485,5.0,../input/affectnetsample/train_class/class005/image0014250.jpg
486,7.0,../input/affectnetsample/train_class/class007/image0026588.jpg
487,6.0,../input/affectnetsample/train_class/class006/image0037882.jpg
488,1.0,../input/affectnetsample/train_class/class001/image0010885.jpg
489,4.0,../input/affectnetsample/train_class/class004/image0034155.jpg
490,7.0,../input/affectnetsample/train_class/class007/image0027546.jpg
491,1.0,../input/affectnetsample/train_class/class001/image0005862.jpg
492,1.0,../input/affectnetsample/train_class/class001/image0016076.jpg
493,8.0,../input/affectnetsample/train_class/class008/image0038363.jpg
494,3.0,../input/affectnetsample/train_class/class003/image0018450.jpg
495,2.0,../input/affectnetsample/train_class/class002/image0010482.jpg
496,5.0,../input/affectnetsample/train_class/class005/image0038907.jpg
497,8.0,../input/affectnetsample/train_class/class008/image0040133.jpg
498,2.0,../input/affectnetsample/train_class/class002/image0008966.jpg
499,3.0,../input/affectnetsample/train_class/class003/image0018977.jpg
500,4.0,../input/affectnetsample/train_class/class004/image0033982.jpg
501,8.0,../input/affectnetsample/train_class/class008/image0036454.jpg
502,1.0,../input/affectnetsample/train_class/class001/image0005368.jpg
503,3.0,../input/affectnetsample/train_class/class003/image0002094.jpg
504,5.0,../input/affectnetsample/train_class/class005/image0037280.jpg
505,7.0,../input/affectnetsample/train_class/class007/image0029761.jpg
506,6.0,../input/affectnetsample/train_class/class006/image0022021.jpg
507,6.0,../input/affectnetsample/train_class/class006/image0039260.jpg
508,1.0,../input/affectnetsample/train_class/class001/image0001597.jpg
509,3.0,../input/affectnetsample/train_class/class003/image0027747.jpg
510,3.0,../input/affectnetsample/train_class/class003/image0012156.jpg
511,4.0,../input/affectnetsample/train_class/class004/image0012715.jpg
512,4.0,../input/affectnetsample/train_class/class004/image0030505.jpg
513,4.0,../input/affectnetsample/train_class/class004/image0030788.jpg
514,1.0,../input/affectnetsample/train_class/class001/image0005717.jpg
515,4.0,../input/affectnetsample/train_class/class004/image0029854.jpg
516,7.0,../input/affectnetsample/train_class/class007/image0022753.jpg
517,2.0,../input/affectnetsample/train_class/class002/image0009231.jpg
518,4.0,../input/affectnetsample/train_class/class004/image0017575.jpg
519,6.0,../input/affectnetsample/train_class/class006/image0041151.jpg
520,3.0,../input/affectnetsample/train_class/class003/image0026648.jpg
521,1.0,../input/affectnetsample/train_class/class001/image0005942.jpg
522,4.0,../input/affectnetsample/train_class/class004/image0029725.jpg
523,6.0,../input/affectnetsample/train_class/class006/image0018035.jpg
524,5.0,../input/affectnetsample/train_class/class005/image0038752.jpg
525,1.0,../input/affectnetsample/train_class/class001/image0014452.jpg
526,2.0,../input/affectnetsample/train_class/class002/image0006969.jpg
527,6.0,../input/affectnetsample/train_class/class006/image0036054.jpg
528,6.0,../input/affectnetsample/train_class/class006/image0034071.jpg
529,7.0,../input/affectnetsample/train_class/class007/image0022376.jpg
530,3.0,../input/affectnetsample/train_class/class003/image0027967.jpg
531,8.0,../input/affectnetsample/train_class/class008/image0038238.jpg
532,8.0,../input/affectnetsample/train_class/class008/image0031266.jpg
533,3.0,../input/affectnetsample/train_class/class003/image0018030.jpg
534,1.0,../input/affectnetsample/train_class/class001/image0017272.jpg
535,7.0,../input/affectnetsample/train_class/class007/image0026493.jpg
536,3.0,../input/affectnetsample/train_class/class003/image0005953.jpg
537,2.0,../input/affectnetsample/train_class/class002/image0007867.jpg
538,1.0,../input/affectnetsample/train_class/class001/image0013911.jpg
539,8.0,../input/affectnetsample/train_class/class008/image0014668.jpg
540,8.0,../input/affectnetsample/train_class/class008/image0040797.jpg
541,1.0,../input/affectnetsample/train_class/class001/image0010465.jpg
542,6.0,../input/affectnetsample/train_class/class006/image0037573.jpg
543,8.0,../input/affectnetsample/train_class/class008/image0006716.jpg
544,7.0,../input/affectnetsample/train_class/class007/image0027584.jpg
545,7.0,../input/affectnetsample/train_class/class007/image0026844.jpg
546,4.0,../input/affectnetsample/train_class/class004/image0030709.jpg
547,7.0,../input/affectnetsample/train_class/class007/image0023705.jpg
548,1.0,../input/affectnetsample/train_class/class001/image0010111.jpg
549,2.0,../input/affectnetsample/train_class/class002/image0007147.jpg
550,4.0,../input/affectnetsample/train_class/class004/image0000440.jpg
551,4.0,../input/affectnetsample/train_class/class004/image0021592.jpg
552,5.0,../input/affectnetsample/train_class/class005/image0038345.jpg
553,4.0,../input/affectnetsample/train_class/class004/image0028045.jpg
554,1.0,../input/affectnetsample/train_class/class001/image0016419.jpg
555,1.0,../input/affectnetsample/train_class/class001/image0016785.jpg
556,6.0,../input/affectnetsample/train_class/class006/image0035579.jpg
557,3.0,../input/affectnetsample/train_class/class003/image0027691.jpg
558,1.0,../input/affectnetsample/train_class/class001/image0007318.jpg
559,3.0,../input/affectnetsample/train_class/class003/image0026292.jpg
560,6.0,../input/affectnetsample/train_class/class006/image0037386.jpg
561,4.0,../input/affectnetsample/train_class/class004/image0027572.jpg
562,1.0,../input/affectnetsample/train_class/class001/image0014114.jpg
563,4.0,../input/affectnetsample/train_class/class004/image0006491.jpg
564,7.0,../input/affectnetsample/train_class/class007/image0019519.jpg
565,7.0,../input/affectnetsample/train_class/class007/image0030107.jpg
566,4.0,../input/affectnetsample/train_class/class004/image0018284.jpg
567,5.0,../input/affectnetsample/train_class/class005/image0032661.jpg
568,2.0,../input/affectnetsample/train_class/class002/image0001496.jpg
569,8.0,../input/affectnetsample/train_class/class008/image0040103.jpg
570,2.0,../input/affectnetsample/train_class/class002/image0001386.jpg
571,6.0,../input/affectnetsample/train_class/class006/image0037714.jpg
572,3.0,../input/affectnetsample/train_class/class003/image0029119.jpg
573,1.0,../input/affectnetsample/train_class/class001/image0014535.jpg
574,3.0,../input/affectnetsample/train_class/class003/image0021713.jpg
575,3.0,../input/affectnetsample/train_class/class003/image0013403.jpg
576,2.0,../input/affectnetsample/train_class/class002/image0010686.jpg
577,1.0,../input/affectnetsample/train_class/class001/image0013934.jpg
578,7.0,../input/affectnetsample/train_class/class007/image0000511.jpg
579,3.0,../input/affectnetsample/train_class/class003/image0010536.jpg
580,1.0,../input/affectnetsample/train_class/class001/image0001116.jpg
581,1.0,../input/affectnetsample/train_class/class001/image0016036.jpg
582,3.0,../input/affectnetsample/train_class/class003/image0007113.jpg
583,3.0,../input/affectnetsample/train_class/class003/image0027540.jpg
584,5.0,../input/affectnetsample/train_class/class005/image0003735.jpg
585,4.0,../input/affectnetsample/train_class/class004/image0020061.jpg
586,6.0,../input/affectnetsample/train_class/class006/image0042042.jpg
587,8.0,../input/affectnetsample/train_class/class008/image0022333.jpg
588,3.0,../input/affectnetsample/train_class/class003/image0028610.jpg
589,5.0,../input/affectnetsample/train_class/class005/image0037466.jpg
590,5.0,../input/affectnetsample/train_class/class005/image0035050.jpg
591,1.0,../input/affectnetsample/train_class/class001/image0006734.jpg
592,6.0,../input/affectnetsample/train_class/class006/image0041402.jpg
593,1.0,../input/affectnetsample/train_class/class001/image0008151.jpg
594,3.0,../input/affectnetsample/train_class/class003/image0017684.jpg
595,7.0,../input/affectnetsample/train_class/class007/image0026404.jpg
596,7.0,../input/affectnetsample/train_class/class007/image0015700.jpg
597,4.0,../input/affectnetsample/train_class/class004/image0032959.jpg
598,4.0,../input/affectnetsample/train_class/class004/image0021187.jpg
599,5.0,../input/affectnetsample/train_class/class005/image0032686.jpg
600,7.0,../input/affectnetsample/train_class/class007/image0019072.jpg
601,8.0,../input/affectnetsample/train_class/class008/image0041908.jpg
602,1.0,../input/affectnetsample/train_class/class001/image0008950.jpg
603,3.0,../input/affectnetsample/train_class/class003/image0024171.jpg
604,7.0,../input/affectnetsample/train_class/class007/image0027070.jpg
605,2.0,../input/affectnetsample/train_class/class002/image0000624.jpg
606,2.0,../input/affectnetsample/train_class/class002/image0004959.jpg
607,1.0,../input/affectnetsample/train_class/class001/image0016783.jpg
608,4.0,../input/affectnetsample/train_class/class004/image0030822.jpg
609,7.0,../input/affectnetsample/train_class/class007/image0024728.jpg
610,8.0,../input/affectnetsample/train_class/class008/image0042067.jpg
611,2.0,../input/affectnetsample/train_class/class002/image0007816.jpg
612,4.0,../input/affectnetsample/train_class/class004/image0021007.jpg
613,7.0,../input/affectnetsample/train_class/class007/image0016762.jpg
614,1.0,../input/affectnetsample/train_class/class001/image0003096.jpg
615,8.0,../input/affectnetsample/train_class/class008/image0037258.jpg
616,1.0,../input/affectnetsample/train_class/class001/image0014836.jpg
617,3.0,../input/affectnetsample/train_class/class003/image0022472.jpg
618,2.0,../input/affectnetsample/train_class/class002/image0005418.jpg
619,1.0,../input/affectnetsample/train_class/class001/image0005890.jpg
620,3.0,../input/affectnetsample/train_class/class003/image0019722.jpg
621,2.0,../input/affectnetsample/train_class/class002/image0009481.jpg
622,7.0,../input/affectnetsample/train_class/class007/image0025001.jpg
623,3.0,../input/affectnetsample/train_class/class003/image0029071.jpg
624,7.0,../input/affectnetsample/train_class/class007/image0021101.jpg
625,4.0,../input/affectnetsample/train_class/class004/image0031947.jpg
626,3.0,../input/affectnetsample/train_class/class003/image0013616.jpg
627,1.0,../input/affectnetsample/train_class/class001/image0012841.jpg
628,1.0,../input/affectnetsample/train_class/class001/image0005331.jpg
629,8.0,../input/affectnetsample/train_class/class008/image0032847.jpg
630,6.0,../input/affectnetsample/train_class/class006/image0039910.jpg
631,4.0,../input/affectnetsample/train_class/class004/image0006081.jpg
632,1.0,../input/affectnetsample/train_class/class001/image0012519.jpg
633,4.0,../input/affectnetsample/train_class/class004/image0034731.jpg
634,1.0,../input/affectnetsample/train_class/class001/image0011020.jpg
635,2.0,../input/affectnetsample/train_class/class002/image0001208.jpg
